,Churn Value,Churn Score,Monthly Charges,Total Charges,Tenure Months,CLTV,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Internet Service,Contract,Paperless Billing
2148,0,5,85.1,3662.25,43,2319,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0
2149,0,51,25.35,25.35,1,4193,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2150,0,48,89.65,5308.7,61,6149,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
2151,0,29,86.75,1410.25,17,5863,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2152,0,62,86.2,3339.05,41,5325,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
2153,0,68,64.8,4732.35,72,4886,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
2154,0,76,108.1,5067.45,48,5994,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1
2155,0,62,54.75,2348.45,42,3179,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
2156,0,63,90.4,4063,44,4751,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1
2157,0,29,44.0,44,1,4020,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2158,0,21,95.6,2595.25,27,2026,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
2159,0,75,84.8,2309.55,27,5352,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
2160,0,44,44.3,89.3,2,3805,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2161,0,21,19.9,367.55,19,3245,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2162,0,34,95.05,3944.5,42,2677,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
2163,0,74,90.05,5965.95,66,5813,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
2164,0,59,109.9,3694.7,33,5655,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
2165,0,30,54.6,1803.7,33,5322,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
2166,0,9,20.05,415.1,23,3742,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2167,0,46,19.75,624.15,32,4691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2168,0,48,20.05,237.7,11,5355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2169,0,77,55.9,3848.8,68,5160,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
2170,0,56,19.7,419.4,20,2120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2171,0,9,19.8,1468.75,72,5368,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2172,0,46,95.4,5812,60,4149,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1
2173,0,62,93.95,2861.45,32,2844,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1
2174,0,76,24.45,1066.15,46,2438,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2175,0,80,74.95,2149.05,29,3483,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
2176,0,28,87.35,4473,51,4899,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
2177,0,71,70.65,3545.05,48,5523,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2178,0,22,73.25,1195.75,16,3624,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
2179,0,57,98.7,6858.9,70,5582,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1
2180,0,72,24.8,1024.7,40,3021,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
2181,0,20,24.3,132.25,5,3181,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
2182,0,51,69.85,515.45,7,5501,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2183,0,77,100.55,2830.45,29,3055,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0
2184,0,80,25.7,1110.5,44,3037,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2185,0,26,40.7,449.3,10,2164,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
2186,0,24,51.65,2838.55,55,4763,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2187,0,47,105.1,5376.4,52,4621,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1
2188,0,20,85.95,858.6,10,4922,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0
2189,0,78,75.6,1395.05,18,4030,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
2190,0,74,58.25,3975.7,68,4620,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
2191,0,27,65.2,4784.45,72,5092,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1
2192,0,25,53.45,119.5,2,3477,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2193,0,53,19.75,899.45,41,2011,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2194,0,26,44.45,1183.8,26,3080,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
2195,0,78,20.85,720.05,36,5744,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2196,0,39,114.05,8468.2,72,4842,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
2197,0,78,89.85,3161.2,35,4945,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1
2198,0,32,55.05,55.05,1,2962,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2199,0,70,112.95,1882.55,16,2683,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
2200,0,22,101.55,5070.4,49,5348,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0
2201,0,67,114.65,6049.5,54,4488,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1
2202,0,37,64.8,1166.7,18,2466,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
2203,0,35,80.4,2937.65,36,5544,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
2204,0,42,25.05,1270.25,52,5674,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2205,0,44,94.75,759.55,8,5505,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1
2206,0,25,105.5,7611.55,72,5534,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0
2207,0,32,24.7,1642.75,64,5655,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2208,0,32,69.75,1545.4,22,3509,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1
2209,0,76,60.2,3582.4,60,5359,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1
2210,0,23,24.4,1417.9,61,4900,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2211,0,61,104.15,2494.65,24,5813,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
2212,0,51,92.9,2768.35,28,2037,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0
2213,0,46,80.8,2369.3,30,4274,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0
2214,0,77,20.0,38,2,4823,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2215,0,28,75.1,75.1,1,4120,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
2216,0,34,19.65,100.9,6,2231,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2217,0,35,69.45,1614.05,24,4208,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1
2218,0,64,116.05,8404.9,72,4404,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
2219,0,57,40.05,2799.75,70,5055,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2220,0,28,102.1,6538.45,64,6270,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0
2221,0,76,89.7,6588.95,72,6016,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
2222,0,63,19.9,868.1,44,2809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2223,0,40,20.65,330.6,17,4086,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2224,0,69,70.05,564.4,9,4900,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1
2225,0,47,53.6,1315.35,24,2977,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
2226,0,38,76.05,2747.2,35,5479,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2227,0,37,75.7,554.05,7,2950,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1
2228,0,33,19.65,225.75,11,3372,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2229,0,27,81.45,1671.6,20,2416,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2230,0,56,108.5,8003.8,72,6288,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1
2231,0,50,84.5,6130.85,72,6202,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
2232,0,65,100.15,1415,15,2565,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
2233,0,52,88.6,6201.95,72,5842,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1
2234,0,36,52.55, ,0,2578,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1
2235,0,20,104.8,6597.25,63,4046,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1
2236,0,33,59.0,114.15,2,5810,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
2237,0,29,64.05,3902.6,61,4001,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
2238,0,46,20.4,20.4,1,2968,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2239,0,76,60.9,1785.65,28,3851,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
2240,0,30,19.8,1397.65,70,4500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2241,0,22,116.25,3899.05,34,4022,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0
2242,0,54,80.7,5676,71,4583,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
2243,0,20,65.2,4543.15,70,6316,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
2244,0,48,84.05,4326.8,52,6099,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1
2245,0,28,79.45,5502.55,69,5189,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1
2246,0,23,78.0,851.8,11,4886,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
2247,0,51,19.85,19.85,1,4905,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2248,0,32,94.3,1818.3,20,2574,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
2249,0,65,106.45,6300.15,61,4842,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1
2250,0,55,105.45,5916.95,56,4212,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1
2251,0,64,95.0,2852.4,30,3597,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1
2252,0,30,54.3,1546.3,28,5271,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2253,0,24,70.05,302.6,5,2064,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2254,0,56,20.05,265.45,12,4996,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2255,0,45,105.4,6989.45,67,5666,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1
2256,0,39,51.6,1442,29,5495,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1
2257,0,20,85.5,4713.4,55,6411,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
2258,0,29,91.25,4738.3,52,4770,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2259,0,60,115.75,8399.15,72,5168,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
2260,0,49,94.7,5430.35,58,5653,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1
2261,0,20,19.6,686.95,35,3764,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2262,0,45,99.9,5706.3,56,5840,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1
2263,0,46,21.1,490.65,24,4368,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
2264,0,64,20.05,1360.25,70,4485,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2265,0,44,79.95,174.45,2,5213,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2266,0,66,107.15,7379.8,68,4324,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
2267,0,79,89.55,1021.75,12,2325,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
2268,0,41,81.55,5029.05,63,4980,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
2269,0,21,58.45,1955.4,33,4276,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1
2270,0,45,95.65,6744.2,69,5251,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
2271,0,52,80.6,4946.7,60,5667,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1
2272,0,23,113.1,8248.5,72,5308,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2273,0,21,58.95,601.6,11,3880,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
2274,0,80,19.55,19.55,1,3968,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2275,0,43,78.95,2647.2,34,2074,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
2276,0,73,105.05,6744.25,65,5742,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2277,0,25,101.9,5265.5,50,4184,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1
2278,0,29,19.75,311.6,15,4123,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2279,0,73,110.3,7966.9,72,5780,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
2280,0,65,115.6,8220.4,72,5633,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2281,0,49,19.35,1153.25,55,5248,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2282,0,78,25.6,514.75,23,5939,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
2283,0,64,68.75,3808,56,6198,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1
2284,0,49,19.9,19.9,1,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2285,0,67,70.6,2708.2,38,4993,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0
2286,0,34,70.2,760.05,11,2535,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2287,0,45,49.3,49.3,1,4209,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2288,0,70,107.25,6033.3,56,5800,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1
2289,0,27,23.6,89.05,3,5587,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
2290,0,50,69.7,516.15,7,4326,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
2291,0,35,99.5,5861.75,59,4583,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
2292,0,40,64.3,445.95,7,4010,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
2293,0,25,70.85,4973.4,71,5328,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
2294,0,28,101.9,1667.25,15,3707,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
2295,0,31,73.5,5357.75,71,5431,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
2296,0,62,40.4,422.6,11,2133,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2297,0,52,19.25,1103.25,60,6134,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
2298,0,33,59.6,2754,47,3155,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
2299,0,49,64.9,697.25,11,3206,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2300,0,58,110.85,3204.4,28,3906,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
2301,0,20,81.05,4747.65,61,4072,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1
2302,0,80,98.05,3082.1,31,4524,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
2303,0,37,70.5,597.9,9,3198,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2304,0,69,94.55,3365.4,35,2631,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1
2305,0,65,19.65,38.8,2,3007,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2306,0,44,19.0,19,1,2400,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
2307,0,21,20.0,61.7,3,5575,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2308,0,43,63.25,3342.45,52,6471,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
2309,0,42,20.1,85.1,5,2894,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2310,0,46,99.15,7422.1,72,5152,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1
2311,0,40,90.4,6668.05,71,5633,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
2312,0,80,111.9,8071.05,72,6437,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1
2313,0,41,24.9,1174.8,46,2026,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2314,0,75,83.5,5435,63,4652,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0
2315,0,66,84.3,2438.6,30,5393,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1
2316,0,50,45.6,45.6,1,2352,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2317,0,40,54.85,916.15,16,2136,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2318,0,46,65.55,237.2,4,5707,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
2319,0,26,90.35,4614.55,51,4965,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
2320,0,80,20.4,1414.45,65,5368,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2321,0,70,74.55,1170.5,16,2893,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2322,0,61,19.95,47.7,2,3488,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2323,0,45,74.25,4859.25,66,4395,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
2324,0,25,108.65,4903.2,46,4210,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0
2325,0,72,109.55,3608,32,5076,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1
2326,0,61,86.65,6094.25,72,5483,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0
2327,0,75,81.0,3084.9,38,3067,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0
2328,0,56,47.85,2356.75,51,4138,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2329,0,51,114.55,8306.05,72,6158,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
2330,0,74,20.55,1357.1,66,4101,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2331,0,35,109.8,4860.35,44,5720,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1
2332,0,76,69.5,3418.2,50,4145,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0
2333,0,78,48.85,631.4,15,3762,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2334,0,33,25.25,186.3,8,2372,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2335,0,40,102.85,6976.75,66,5569,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
2336,0,43,87.55,4884.85,57,4882,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1
2337,0,61,78.55,522.95,7,4025,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
2338,0,55,34.55,362.6,10,5248,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
2339,0,71,92.05,5755.8,62,5801,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
2340,0,50,85.05,3355.65,40,5904,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1
2341,0,76,19.7,406.95,20,4404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2342,0,52,95.15,2395.7,25,3273,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1
2343,0,33,84.25,1968.1,23,2781,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
2344,0,27,104.6,6819.45,66,5722,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0
2345,0,75,111.65,7943.45,72,5388,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0
2346,0,40,55.0,2473.95,46,5928,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
2347,0,50,89.85,6562.9,72,6046,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
2348,0,38,20.35,176.3,10,4745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2349,0,74,54.55,2236.2,40,3533,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
2350,0,64,99.45,3109.9,31,2021,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
2351,0,50,70.9,4911.35,68,4114,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
2352,0,72,25.4,1620.2,68,5668,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2353,0,30,89.85,4287.2,49,5982,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
2354,0,59,25.25,394.85,15,4667,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
2355,0,27,69.65,3442.15,50,4706,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1
2356,0,77,70.0,1732.6,24,5242,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2357,0,65,20.1,655.3,35,4517,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2358,0,66,24.8,475.25,17,5208,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2359,0,33,95.1,865.1,10,5787,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1
2360,0,42,88.85,6132.7,68,5228,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
2361,0,37,78.8,3597.5,45,4192,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0
2362,0,24,20.35,697.65,37,3078,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2363,0,38,45.25,428.7,10,5369,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2364,0,21,20.05,20.05,1,2798,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2365,0,74,69.55,4459.15,65,5420,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1
2366,0,45,19.5,1167.6,57,5864,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2367,0,21,74.75,238.1,3,3319,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2368,0,42,30.2,1453.1,49,5214,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2369,0,42,57.8,4039.3,70,5640,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
2370,0,42,19.85,1039.45,53,4836,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2371,0,46,25.55,1336.1,53,5794,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2372,0,51,24.85,493.4,22,3534,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
2373,0,79,110.35,7246.15,65,4295,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
2374,0,41,24.55,1203.95,48,5517,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2375,0,77,107.95,313.6,3,3449,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0
2376,0,55,81.4,3775.85,45,5602,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
2377,0,58,73.8,4616.05,61,6301,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1
2378,0,20,64.4,195.65,3,5645,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1
2379,0,20,103.75,4188.4,40,3568,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
2380,0,64,71.1,71.1,1,3029,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2381,0,56,49.9,49.9,1,4667,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2382,0,75,24.6,1266.4,51,4886,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2383,0,51,30.1,1623.4,52,6290,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2384,0,65,83.4,4149.45,51,4191,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2385,0,48,20.45,20.45,1,5384,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2386,0,43,75.25,2344.5,31,4258,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1
2387,0,56,20.55,1013.05,47,3313,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2388,0,21,20.05,417,22,4327,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2389,0,59,20.65,20.65,1,4517,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
2390,0,76,85.15,6316.2,72,6322,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1
2391,0,68,84.95,4018.05,47,3384,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
2392,0,49,66.5,4811.6,72,4397,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1
2393,0,60,63.3,4189.7,66,4186,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
2394,0,65,83.15,2848.45,35,2332,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2395,0,69,84.9,2516.2,29,4388,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
2396,0,25,20.55,33.6,2,5629,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2397,0,37,49.25,208.45,4,3272,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2398,0,75,59.6,3739.8,65,4372,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
2399,0,31,104.65,2964,27,3104,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1
2400,0,40,75.3,2263.4,29,4910,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
2401,0,70,80.1,2211.8,29,4558,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0
2402,0,22,81.0,1683.7,20,4741,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1
2403,0,54,24.7,1519,58,5138,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2404,0,33,86.0,1164.05,14,5494,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
2405,0,30,25.4,1710.9,72,5512,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2406,0,43,89.15,4245.55,46,5593,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1
2407,0,76,58.25,4145.9,71,5224,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
2408,0,26,85.65,2664.3,32,2383,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
2409,0,48,50.35,1277.5,26,2510,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2410,0,28,80.35,5589.3,68,5581,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1
2411,0,44,20.2,34.75,2,3866,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2412,0,36,20.55,1305.95,61,4446,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2413,0,69,21.25,204.55,9,2302,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2414,0,64,26.25,605.9,22,5676,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2415,0,69,80.85,356.1,5,5109,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
2416,0,39,74.2,4805.65,65,4774,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1
2417,0,76,20.35,92.75,5,2303,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2418,0,33,75.5,1901.05,25,5985,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
2419,0,40,79.05,5730.7,72,4689,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2420,0,67,90.15,2423.4,27,5750,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
2421,0,40,50.6,1653.45,32,3087,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0
